customer_id,last_order_date,recency,frequency,monetary,r_score,f_score,m_score,rfm_segment
100600,2025-04-09,267,1,56.23,3,1,1,Others
100601,2025-12-10,22,7,3409.0,5,5,5,Champions
100602,2025-03-12,295,1,526.28,2,1,2,Lost
100603,2025-05-28,218,8,2754.52,3,5,5,Loyal
100606,2025-09-05,118,7,2493.65,4,5,4,Champions
100607,2023-07-17,899,1,1021.38,1,1,3,Lost
100608,2025-03-10,297,1,40.22,2,1,1,Lost
100609,2023-09-11,843,2,1342.9,1,2,3,Lost
100610,2024-10-14,444,5,1613.1699999999998,2,4,4,At Risk
100611,2025-11-10,52,5,1640.58,4,4,4,Champions
100612,2025-12-16,16,4,1147.52,5,4,3,Loyal
100613,2025-12-19,13,2,634.41,5,2,2,Potential Loyalists
100614,2025-03-17,290,1,70.95,2,1,1,Lost
100615,2025-01-22,344,3,1507.79,2,3,4,Others
100617,2025-03-13,294,5,1931.12,2,4,4,At Risk
100618,2025-10-14,79,5,2082.1400000000003,4,4,4,Champions
100619,2024-12-06,391,1,147.25,2,1,1,Lost
100620,2025-07-24,161,3,1514.3200000000002,3,3,4,Others
100622,2025-09-10,113,7,7005.95,4,5,5,Champions
100623,2025-03-27,280,3,1019.42,3,3,3,Others
100624,2025-07-18,167,6,3910.4,3,5,5,Loyal
100625,2025-10-25,68,1,723.1500000000001,4,1,2,Potential Loyalists
100626,2025-11-16,46,2,1005.74,4,2,3,Potential Loyalists
100627,2023-10-09,815,1,381.72,1,1,2,Lost
100629,2025-09-04,119,4,1266.69,4,4,3,Loyal
100633,2025-09-11,112,5,1800.9,4,4,4,Champions
100635,2023-11-16,777,2,452.47,1,2,2,Lost
100636,2024-02-03,698,1,972.71,1,1,3,Lost
100637,2024-03-06,666,1,850.47,1,1,3,Lost
100640,2024-05-12,599,3,1831.8500000000001,1,3,4,Others
100641,2025-12-09,23,1,91.46000000000001,5,1,1,Potential Loyalists
100642,2025-12-08,24,3,953.75,5,3,3,Potential Loyalists
100645,2025-11-13,49,6,3988.88,4,5,5,Champions
100647,2025-05-18,228,3,1202.1200000000001,3,3,3,Others
100648,2025-07-13,172,5,1576.8899999999999,3,4,4,Loyal
100650,2025-11-25,37,5,825.4300000000001,5,4,3,Loyal
100651,2025-05-05,241,2,1147.22,3,2,3,Others
100652,2025-12-15,17,13,9437.88,5,5,5,Champions
100654,2024-07-12,538,1,14.09,1,1,1,Lost
100655,2024-07-04,546,2,580.28,1,2,2,Lost
100656,2025-05-24,222,5,1427.6999999999998,3,4,4,Loyal
100657,2025-05-03,243,2,1268.4099999999999,3,2,3,Others
100659,2023-08-24,861,1,132.07,1,1,1,Lost
100660,2025-10-11,82,2,892.59,4,2,3,Potential Loyalists
100662,2025-12-18,14,9,5745.1,5,5,5,Champions
100663,2025-12-11,21,7,2431.12,5,5,4,Champions
100664,2025-11-06,56,6,2253.13,4,5,4,Champions
100667,2025-06-23,192,3,2051.0099999999998,3,3,4,Others
100668,2025-11-26,36,6,933.4599999999999,5,5,3,Loyal
100669,2025-10-09,84,10,5008.1900000000005,4,5,5,Champions
100670,2025-10-18,75,3,1121.6399999999999,4,3,3,Potential Loyalists
100674,2025-12-25,7,25,12777.15,5,5,5,Champions
100676,2025-12-26,6,1,185.5,5,1,1,Potential Loyalists
100677,2025-05-19,227,1,87.06,3,1,1,Others
100678,2025-01-10,356,2,85.98,2,2,1,Lost
100680,2024-06-19,561,1,191.42,1,1,1,Lost
100682,2025-03-24,283,1,132.91,3,1,1,Others
100683,2025-07-13,172,1,490.58,3,1,2,Others
100684,2025-02-15,320,1,433.05,2,1,2,Lost
100685,2025-11-29,33,7,6147.62,5,5,5,Champions
100686,2024-08-22,497,3,499.82,2,3,2,Others
100687,2024-12-25,372,1,187.85,2,1,1,Lost
100688,2024-05-28,583,1,458.36,1,1,2,Lost
100689,2024-09-18,470,2,129.22,2,2,1,Lost
100691,2025-02-13,322,3,743.62,2,3,3,Others
100693,2024-10-15,443,1,460.91,2,1,2,Lost
100694,2025-11-08,54,1,1785.76,4,1,4,Potential Loyalists
100695,2025-10-10,83,2,680.99,4,2,2,Potential Loyalists
100696,2024-10-22,436,2,182.37,2,2,1,Lost
100697,2024-11-24,403,3,1014.5200000000001,2,3,3,Others
100698,2024-12-04,393,2,385.05,2,2,2,Lost
100700,2024-03-13,659,1,370.64,1,1,2,Lost
100703,2024-12-26,371,4,1912.28,2,4,4,At Risk
100704,2024-11-20,407,3,1123.71,2,3,3,Others
100705,2025-12-26,6,4,2660.63,5,4,5,Champions
100706,2025-05-25,221,6,4530.43,3,5,5,Loyal
100707,2025-07-20,165,7,4237.61,3,5,5,Loyal
100708,2023-12-22,741,1,410.52,1,1,2,Lost
100710,2025-03-25,282,1,684.08,3,1,2,Others
100711,2023-11-16,777,1,61.11,1,1,1,Lost
100712,2025-03-04,303,6,1563.24,2,5,4,At Risk
100713,2024-12-07,390,4,2080.92,2,4,4,At Risk
100714,2025-07-15,170,5,2924.87,3,4,5,Loyal
100715,2025-11-20,42,16,4637.22,5,5,5,Champions
100717,2025-12-15,17,9,5846.05,5,5,5,Champions
100722,2025-08-07,147,4,1706.91,3,4,4,Loyal
100723,2024-11-22,405,1,554.9399999999999,2,1,2,Lost
100724,2025-09-07,116,2,1171.78,4,2,3,Potential Loyalists
100725,2023-04-03,1004,1,522.65,1,1,2,Lost
100726,2025-07-09,176,4,1174.26,3,4,3,Loyal
100727,2025-12-07,25,1,186.76999999999998,5,1,1,Potential Loyalists
100728,2025-12-22,10,1,259.17,5,1,1,Potential Loyalists
100729,2025-09-01,122,3,1031.1,4,3,3,Potential Loyalists
100730,2025-07-08,177,2,1103.08,3,2,3,Others
100731,2023-11-01,792,1,497.77,1,1,2,Lost
100732,2025-12-08,24,14,5661.71,5,5,5,Champions
100733,2025-09-21,102,3,847.5699999999999,4,3,3,Potential Loyalists
100734,2024-06-14,566,1,206.89,1,1,1,Lost
100735,2025-12-12,20,13,2849.71,5,5,5,Champions
100737,2025-12-18,14,6,1402.8600000000001,5,5,3,Loyal
100741,2024-06-20,560,1,111.91,1,1,1,Lost
100742,2025-02-05,330,1,1226.24,2,1,3,Lost
100743,2023-07-09,907,1,409.24,1,1,2,Lost
100744,2025-08-04,150,3,2420.67,3,3,4,Others
100745,2025-07-15,170,2,214.22000000000003,3,2,1,Others
100747,2025-05-07,239,6,1880.11,3,5,4,Loyal
100748,2025-12-13,19,2,311.65,5,2,2,Potential Loyalists
100749,2025-07-29,156,1,27.41,3,1,1,Others
100750,2025-05-05,241,1,55.28,3,1,1,Others
100751,2025-09-02,121,2,652.5899999999999,4,2,2,Potential Loyalists
100752,2025-07-13,172,2,2539.9500000000003,3,2,4,Others
100753,2025-06-17,198,6,1518.66,3,5,4,Loyal
100754,2024-01-08,724,2,1527.26,1,2,4,Lost
100755,2025-06-03,212,1,148.9,3,1,1,Others
100756,2025-12-14,18,3,1272.3,5,3,3,Potential Loyalists
100758,2023-03-11,1027,1,163.87,1,1,1,Lost
100759,2024-09-23,465,2,346.43,2,2,2,Lost
100760,2025-09-27,96,1,46.65,4,1,1,Potential Loyalists
100761,2024-11-06,421,2,326.12,2,2,2,Lost
100762,2025-05-25,221,3,1202.9099999999999,3,3,3,Others
100765,2025-11-03,59,1,1745.72,4,1,4,Potential Loyalists
100766,2024-08-31,488,4,1664.09,2,4,4,At Risk
100768,2025-04-19,257,3,1475.06,3,3,4,Others
100770,2025-11-17,45,9,6041.43,4,5,5,Champions
100771,2025-11-16,46,4,319.58,4,4,2,Others
100773,2025-04-13,263,6,6629.2300000000005,3,5,5,Loyal
100775,2025-12-15,17,4,1580.3000000000002,5,4,4,Champions
100777,2024-12-19,378,2,1403.1399999999999,2,2,4,Lost
100778,2024-12-22,375,2,716.4300000000001,2,2,2,Lost
100780,2025-11-01,61,6,2863.8900000000003,4,5,5,Champions
100781,2025-07-30,155,8,2000.03,3,5,4,Loyal
100783,2025-04-25,251,5,2366.86,3,4,4,Loyal
100784,2025-10-16,77,1,503.89,4,1,2,Potential Loyalists
100785,2023-11-19,774,1,161.93,1,1,1,Lost
100786,2025-07-13,172,4,1910.6599999999999,3,4,4,Loyal
100787,2025-06-18,197,1,72.39,3,1,1,Others
100790,2025-12-13,19,2,2298.39,5,2,4,Potential Loyalists
100791,2023-01-08,1089,1,175.78,1,1,1,Lost
100792,2025-04-09,267,3,1118.6,3,3,3,Others
100793,2025-05-27,219,4,1689.7299999999998,3,4,4,Loyal
100794,2025-11-13,49,4,1639.13,4,4,4,Champions
100795,2024-03-31,641,2,403.2,1,2,2,Lost
100797,2025-08-19,135,2,1655.5900000000001,3,2,4,Others
100798,2025-01-31,335,1,26.57,2,1,1,Lost
100799,2023-10-19,805,3,790.72,1,3,3,Others
100800,2025-11-24,38,7,3074.85,5,5,5,Champions
100801,2025-08-27,127,2,1636.62,4,2,4,Potential Loyalists
100802,2025-11-24,38,3,1168.27,5,3,3,Potential Loyalists
100803,2024-11-15,412,4,966.3499999999999,2,4,3,At Risk
100804,2025-04-23,253,1,873.11,3,1,3,Others
100805,2025-12-04,28,1,21.08,5,1,1,Potential Loyalists
100806,2025-12-22,10,3,1350.57,5,3,3,Potential Loyalists
100807,2025-03-14,293,4,2264.6499999999996,2,4,4,At Risk
100808,2024-08-29,490,1,468.67,2,1,2,Lost
100810,2023-10-08,816,1,558.49,1,1,2,Lost
100812,2025-07-20,165,2,634.23,3,2,2,Others
100813,2025-03-30,277,1,120.04,3,1,1,Others
100814,2025-09-01,122,1,96.29,4,1,1,Potential Loyalists
100815,2024-10-06,452,1,118.65,2,1,1,Lost
100816,2024-02-15,686,1,79.6,1,1,1,Lost
100817,2025-05-16,230,2,619.73,3,2,2,Others
100818,2023-07-09,907,1,206.08,1,1,1,Lost
100819,2025-10-02,91,3,1765.2600000000002,4,3,4,Potential Loyalists
100820,2024-09-27,461,4,1648.52,2,4,4,At Risk
100821,2024-12-28,369,1,408.89,2,1,2,Lost
100822,2024-09-14,474,1,89.7,2,1,1,Lost
100823,2024-12-30,367,3,633.47,2,3,2,Others
100824,2023-05-15,962,1,475.97,1,1,2,Lost
100827,2025-02-26,309,1,157.02,2,1,1,Lost
100828,2025-12-24,8,16,6087.29,5,5,5,Champions
100831,2024-12-05,392,2,1057.07,2,2,3,Lost
100832,2025-12-19,13,2,583.79,5,2,2,Potential Loyalists
100833,2023-05-29,948,2,1647.08,1,2,4,Lost
100834,2025-05-26,220,5,2711.46,3,4,5,Loyal
100835,2025-06-13,202,5,1243.31,3,4,3,Loyal
100837,2025-10-14,79,8,8000.33,4,5,5,Champions
100838,2025-09-05,118,5,1381.55,4,4,3,Loyal
100839,2025-11-22,40,1,994.68,5,1,3,Potential Loyalists
100840,2025-10-09,84,4,658.22,4,4,2,Others
100841,2024-12-13,384,7,2460.98,2,5,4,At Risk
100842,2025-05-11,235,2,2109.5,3,2,4,Others
100843,2024-07-14,536,2,820.25,1,2,3,Lost
100844,2025-12-11,21,17,9577.48,5,5,5,Champions
100846,2025-08-23,131,1,602.91,3,1,2,Others
100847,2023-02-08,1058,1,120.46000000000001,1,1,1,Lost
100848,2024-05-11,600,1,41.94,1,1,1,Lost
100849,2025-06-08,207,1,55.52,3,1,1,Others
100853,2025-12-20,12,3,621.9100000000001,5,3,2,Potential Loyalists
100854,2025-01-05,361,2,274.5,2,2,1,Lost
100855,2025-12-02,30,1,457.59000000000003,5,1,2,Potential Loyalists
100856,2024-10-07,451,1,39.32,2,1,1,Lost
100857,2024-09-15,473,8,4397.09,2,5,5,At Risk
100858,2025-02-22,313,1,540.35,2,1,2,Lost
100860,2025-04-29,247,2,272.67,3,2,1,Others
100861,2023-12-29,734,1,177.68,1,1,1,Lost
100862,2025-11-16,46,6,4958.44,4,5,5,Champions
100865,2025-12-17,15,11,5337.83,5,5,5,Champions
100866,2024-05-31,580,1,598.19,1,1,2,Lost
100869,2025-06-29,186,1,30.41,3,1,1,Others
100870,2023-04-07,1000,1,131.98,1,1,1,Lost
100871,2023-06-22,924,1,420.75,1,1,2,Lost
100872,2023-11-23,770,1,120.07000000000001,1,1,1,Lost
100873,2024-08-14,505,2,1252.28,2,2,3,Lost
100874,2023-03-14,1024,2,692.85,1,2,2,Lost
100875,2025-08-22,132,5,1163.29,3,4,3,Loyal
100877,2025-12-31,1,13,5125.0599999999995,5,5,5,Champions
100878,2025-12-24,8,4,2706.9700000000003,5,4,5,Champions
100879,2025-12-25,7,10,3105.02,5,5,5,Champions
100880,2025-04-04,272,10,5038.84,3,5,5,Loyal
100881,2023-09-05,849,1,70.14,1,1,1,Lost
100883,2025-03-24,283,1,72.84,3,1,1,Others
100884,2025-12-24,8,3,2043.36,5,3,4,Potential Loyalists
100885,2025-06-19,196,3,1820.9699999999998,3,3,4,Others
100886,2024-08-29,490,1,592.8299999999999,2,1,2,Lost
100887,2025-08-28,126,3,2893.1099999999997,4,3,5,Potential Loyalists
100888,2025-01-23,343,4,2496.31,2,4,4,At Risk
100894,2025-12-19,13,3,696.53,5,3,2,Potential Loyalists
100896,2025-07-24,161,1,119.28,3,1,1,Others
100897,2025-07-22,163,1,1416.64,3,1,4,Others
100898,2025-12-30,2,5,1182.25,5,4,3,Loyal
100899,2025-04-12,264,3,2978.05,3,3,5,Others
100900,2025-12-16,16,12,5087.83,5,5,5,Champions
100901,2025-10-21,72,1,198.19,4,1,1,Potential Loyalists
100902,2024-03-20,652,1,107.95,1,1,1,Lost
100903,2025-10-24,69,3,1622.25,4,3,4,Potential Loyalists
100905,2025-10-27,66,11,4691.73,4,5,5,Champions
100906,2025-11-27,35,9,3224.12,5,5,5,Champions
100907,2025-10-13,80,5,906.4200000000001,4,4,3,Loyal
100908,2023-08-01,884,1,592.24,1,1,2,Lost
100909,2023-06-22,924,2,195.88,1,2,1,Lost
100910,2025-07-28,157,2,443.59000000000003,3,2,2,Others
100912,2024-07-24,526,4,554.54,2,4,2,Others
100913,2025-11-04,58,3,1884.39,4,3,4,Potential Loyalists
100914,2025-10-30,63,8,5437.1,4,5,5,Champions
100915,2025-08-12,142,2,2044.32,3,2,4,Others
100917,2024-12-02,395,1,916.36,2,1,3,Lost
100918,2025-12-28,4,6,1732.12,5,5,4,Champions
100920,2025-08-10,144,2,3066.27,3,2,5,Others
100921,2025-12-19,13,9,3669.79,5,5,5,Champions
100922,2025-05-05,241,3,1165.8899999999999,3,3,3,Others
100923,2025-08-22,132,1,155.13,3,1,1,Others
100924,2025-07-07,178,2,378.7,3,2,2,Others
100925,2025-11-03,59,4,4250.8,4,4,5,Champions
100926,2025-12-06,26,6,2830.81,5,5,5,Champions
100927,2025-12-24,8,10,3065.73,5,5,5,Champions
100930,2024-11-20,407,1,227.51,2,1,1,Lost
100931,2025-06-25,190,1,393.86,3,1,2,Others
100932,2025-05-30,216,6,2729.71,3,5,5,Loyal
100933,2025-05-01,245,2,807.1800000000001,3,2,3,Others
100934,2025-08-07,147,4,2093.59,3,4,4,Loyal
100935,2025-11-27,35,8,1201.9,5,5,3,Loyal
100936,2025-11-22,40,3,328.68,5,3,2,Potential Loyalists
100938,2024-04-23,618,1,71.86,1,1,1,Lost
100939,2025-12-25,7,1,173.16,5,1,1,Potential Loyalists
100940,2025-01-09,357,2,1065.8,2,2,3,Lost
100941,2025-11-23,39,11,6034.0,5,5,5,Champions
100942,2025-08-15,139,7,1251.01,3,5,3,Loyal
100943,2025-12-15,17,3,162.33999999999997,5,3,1,Potential Loyalists
100944,2024-12-26,371,1,433.74,2,1,2,Lost
100946,2025-09-04,119,3,3589.94,4,3,5,Potential Loyalists
100947,2024-02-02,699,2,469.84000000000003,1,2,2,Lost
100948,2024-04-15,626,2,637.23,1,2,2,Lost
100949,2025-05-27,219,2,342.86,3,2,2,Others
100950,2024-12-21,376,1,1051.1100000000001,2,1,3,Lost
100952,2024-05-12,599,1,41.31,1,1,1,Lost
100954,2025-05-11,235,2,163.92,3,2,1,Others
100955,2025-05-26,220,2,2183.26,3,2,4,Others
100957,2025-08-18,136,1,540.51,3,1,2,Others
100959,2024-10-06,452,2,198.81,2,2,1,Lost
100961,2024-12-07,390,4,2048.88,2,4,4,At Risk
100963,2025-10-19,74,2,384.74,4,2,2,Potential Loyalists
100964,2025-02-08,327,3,1248.24,2,3,3,Others
100966,2025-10-21,72,8,2228.45,4,5,4,Champions
100967,2025-12-31,1,4,857.97,5,4,3,Loyal
100968,2025-10-14,79,1,52.51,4,1,1,Potential Loyalists
100969,2025-11-03,59,7,2544.23,4,5,4,Champions
100971,2025-10-27,66,1,1103.47,4,1,3,Potential Loyalists
100973,2025-11-10,52,5,3776.19,4,4,5,Champions
100974,2023-01-25,1072,1,270.38,1,1,1,Lost
100975,2025-07-28,157,6,4236.67,3,5,5,Loyal
100976,2023-10-22,802,1,257.86,1,1,1,Lost
100977,2025-02-20,315,1,27.32,2,1,1,Lost
100979,2025-12-14,18,2,846.35,5,2,3,Potential Loyalists
100984,2025-11-20,42,6,2301.37,5,5,4,Champions
100987,2025-11-22,40,13,8032.58,5,5,5,Champions
100989,2024-09-27,461,4,2694.6800000000003,2,4,5,At Risk
100992,2025-12-06,26,6,5709.22,5,5,5,Champions
100993,2025-08-26,128,2,1629.1100000000001,4,2,4,Potential Loyalists
100994,2025-06-17,198,1,493.03,3,1,2,Others
100996,2025-12-11,21,2,728.3399999999999,5,2,2,Potential Loyalists
100997,2025-12-25,7,3,2759.44,5,3,5,Potential Loyalists
100998,2025-07-24,161,8,4585.1900000000005,3,5,5,Loyal
100999,2025-05-25,221,1,253.69,3,1,1,Others
101000,2023-11-30,763,1,411.32000000000005,1,1,2,Lost
101001,2024-10-26,432,1,482.2,2,1,2,Lost
101002,2025-10-12,81,4,708.36,4,4,2,Others
101005,2024-06-03,577,3,705.91,1,3,2,Others
101006,2025-12-01,31,3,822.04,5,3,3,Potential Loyalists
101007,2025-11-01,61,3,1410.6100000000001,4,3,4,Potential Loyalists
101008,2024-06-01,579,3,1237.92,1,3,3,Others
101009,2025-09-29,94,1,229.94,4,1,1,Potential Loyalists
101010,2024-12-24,373,7,2244.61,2,5,4,At Risk
101011,2025-12-09,23,2,442.28000000000003,5,2,2,Potential Loyalists
101012,2025-07-18,167,4,3974.94,3,4,5,Loyal
101014,2024-09-02,486,6,1442.02,2,5,4,At Risk
101015,2025-11-08,54,2,321.86,4,2,2,Potential Loyalists
101016,2025-10-24,69,5,2801.9,4,4,5,Champions
101022,2024-11-01,426,1,388.0,2,1,2,Lost
101023,2025-06-09,206,3,941.95,3,3,3,Others
101024,2024-07-20,530,2,1275.2900000000002,2,2,3,Lost
101025,2025-05-05,241,1,570.21,3,1,2,Others
101027,2025-12-01,31,1,1696.63,5,1,4,Potential Loyalists
101028,2025-01-19,347,13,3624.51,2,5,5,At Risk
101029,2025-09-28,95,1,691.85,4,1,2,Potential Loyalists
101030,2025-07-13,172,1,947.99,3,1,3,Others
101031,2024-02-23,678,6,1207.98,1,5,3,At Risk
101032,2023-02-16,1050,1,650.19,1,1,2,Lost
101033,2023-12-07,756,1,102.61,1,1,1,Lost
101034,2025-03-26,281,2,725.03,3,2,2,Others
101035,2024-10-06,452,2,729.1800000000001,2,2,2,Lost
101037,2024-12-18,379,3,472.61,2,3,2,Others
101039,2025-02-27,308,3,1879.63,2,3,4,Others
101040,2024-12-27,370,1,643.25,2,1,2,Lost
101041,2025-11-30,32,7,3557.4300000000003,5,5,5,Champions
101043,2024-09-02,486,3,3515.8199999999997,2,3,5,Others
101044,2025-03-28,279,1,440.32,3,1,2,Others
101045,2025-01-04,362,6,4898.110000000001,2,5,5,At Risk
101047,2025-12-26,6,9,6319.81,5,5,5,Champions
101048,2025-12-30,2,3,1151.96,5,3,3,Potential Loyalists
101049,2024-09-17,471,1,880.73,2,1,3,Lost
101050,2025-12-08,24,15,5553.39,5,5,5,Champions
101051,2025-02-19,316,1,992.4,2,1,3,Lost
101052,2025-06-05,210,5,2620.91,3,4,4,Loyal
101053,2025-06-25,190,1,510.51,3,1,2,Others
101054,2025-11-26,36,3,492.02,5,3,2,Potential Loyalists
101055,2025-01-12,354,8,2815.12,2,5,5,At Risk
101057,2025-09-29,94,4,1833.57,4,4,4,Champions
101058,2025-12-26,6,4,1240.8700000000001,5,4,3,Loyal
101061,2025-10-08,85,3,1037.85,4,3,3,Potential Loyalists
101062,2025-05-01,245,2,1869.67,3,2,4,Others
101063,2024-12-28,369,3,440.19000000000005,2,3,2,Others
101064,2025-09-04,119,1,626.9000000000001,4,1,2,Potential Loyalists
101065,2024-02-17,684,1,1233.67,1,1,3,Lost
101067,2025-12-06,26,8,6690.95,5,5,5,Champions
101069,2025-12-19,13,2,483.72,5,2,2,Potential Loyalists
101071,2024-12-11,386,5,2366.71,2,4,4,At Risk
101072,2024-12-23,374,2,2303.0299999999997,2,2,4,Lost
101073,2023-12-09,754,1,33.42,1,1,1,Lost
101074,2023-06-07,939,3,564.51,1,3,2,Others
101075,2025-12-14,18,1,261.06,5,1,1,Potential Loyalists
101076,2024-12-02,395,2,294.19,2,2,2,Lost
101078,2024-05-08,603,3,1871.39,1,3,4,Others
101079,2025-04-29,247,2,2104.02,3,2,4,Others
101080,2025-12-19,13,7,3556.34,5,5,5,Champions
101081,2025-12-15,17,6,2553.52,5,5,4,Champions
101082,2023-05-01,976,1,51.64,1,1,1,Lost
101083,2025-10-11,82,8,4327.78,4,5,5,Champions
101084,2024-03-18,654,1,129.52,1,1,1,Lost
101085,2023-12-09,754,2,930.49,1,2,3,Lost
101086,2025-11-03,59,14,6639.24,4,5,5,Champions
101087,2025-09-23,100,1,13.02,4,1,1,Potential Loyalists
101089,2023-01-15,1082,1,453.85,1,1,2,Lost
101090,2025-12-03,29,10,3487.66,5,5,5,Champions
101091,2024-08-04,515,2,250.35,2,2,1,Lost
101092,2025-12-03,29,7,4173.2,5,5,5,Champions
101093,2025-12-04,28,2,3540.31,5,2,5,Potential Loyalists
101096,2024-01-01,731,2,169.24,1,2,1,Lost
101097,2025-12-26,6,6,1362.54,5,5,3,Loyal
101099,2023-11-20,773,2,344.52,1,2,2,Lost
101101,2025-07-14,171,3,1308.17,3,3,3,Others
101102,2025-01-01,365,1,721.37,2,1,2,Lost
101103,2025-07-15,170,2,576.46,3,2,2,Others
101104,2025-12-25,7,13,7031.63,5,5,5,Champions
101105,2025-05-13,233,2,750.54,3,2,3,Others
101106,2024-11-04,423,2,572.1199999999999,2,2,2,Lost
101107,2023-08-03,882,1,122.05,1,1,1,Lost
101109,2025-12-16,16,3,598.74,5,3,2,Potential Loyalists
101110,2025-07-01,184,1,90.89,3,1,1,Others
101111,2023-05-17,960,1,72.78,1,1,1,Lost
101112,2025-05-09,237,4,4273.84,3,4,5,Loyal
101113,2025-11-29,33,1,161.78,5,1,1,Potential Loyalists
101115,2025-09-01,122,9,3636.7400000000002,4,5,5,Champions
101116,2024-06-21,559,1,184.57,1,1,1,Lost
101117,2025-11-28,34,6,3797.54,5,5,5,Champions
101118,2025-06-30,185,3,830.23,3,3,3,Others
101119,2025-11-23,39,6,1462.58,5,5,4,Champions
101120,2025-11-08,54,14,8347.960000000001,4,5,5,Champions
101121,2025-02-06,329,4,1402.79,2,4,3,At Risk
101123,2025-01-21,345,2,1214.3899999999999,2,2,3,Lost
101124,2023-07-17,899,1,321.18,1,1,2,Lost
101127,2025-12-06,26,9,2388.15,5,5,4,Champions
101128,2025-08-23,131,9,3528.84,3,5,5,Loyal
101129,2024-12-04,393,3,451.25,2,3,2,Others
101130,2025-01-31,335,1,431.08000000000004,2,1,2,Lost
101131,2025-03-20,287,3,1517.23,2,3,4,Others
101133,2025-11-01,61,7,1751.38,4,5,4,Champions
101134,2025-10-22,71,2,890.11,4,2,3,Potential Loyalists
101135,2025-12-24,8,7,2467.11,5,5,4,Champions
101136,2025-12-30,2,16,6395.92,5,5,5,Champions
101137,2024-03-03,669,2,738.1600000000001,1,2,3,Lost
101138,2025-12-17,15,1,284.88,5,1,1,Potential Loyalists
101139,2025-12-18,14,14,4641.54,5,5,5,Champions
101140,2024-07-28,522,2,691.07,2,2,2,Lost
101141,2023-10-03,821,1,43.04,1,1,1,Lost
101143,2025-11-19,43,9,5346.5,4,5,5,Champions
101144,2023-07-21,895,2,640.4200000000001,1,2,2,Lost
101145,2023-12-19,744,1,552.89,1,1,2,Lost
101147,2025-12-25,7,4,2680.2599999999998,5,4,5,Champions
101148,2024-12-02,395,3,739.6,2,3,3,Others
101149,2025-09-22,101,7,2087.25,4,5,4,Champions
101150,2025-02-09,326,1,270.97,2,1,1,Lost
101151,2024-11-15,412,4,980.8499999999999,2,4,3,At Risk
101152,2023-11-05,788,2,1168.1399999999999,1,2,3,Lost
101154,2024-03-27,645,2,264.44,1,2,1,Lost
101155,2025-06-19,196,4,4767.88,3,4,5,Loyal
101156,2025-10-14,79,4,2132.3,4,4,4,Champions
101157,2025-12-25,7,10,6209.04,5,5,5,Champions
101159,2025-12-02,30,1,173.15,5,1,1,Potential Loyalists
101160,2023-04-30,977,1,207.78,1,1,1,Lost
101161,2025-09-24,99,1,1948.59,4,1,4,Potential Loyalists
101162,2024-01-02,730,2,590.79,1,2,2,Lost
101163,2024-05-15,596,4,1819.75,1,4,4,At Risk
101164,2025-03-09,298,7,1432.93,2,5,4,At Risk
101165,2025-12-19,13,3,2518.9,5,3,4,Potential Loyalists
101167,2025-11-03,59,4,1289.08,4,4,3,Loyal
101168,2025-05-02,244,5,1397.82,3,4,3,Loyal
101170,2025-12-01,31,4,823.38,5,4,3,Loyal
101171,2025-12-02,30,2,3145.6200000000003,5,2,5,Potential Loyalists
101172,2025-10-28,65,9,6069.7,4,5,5,Champions
101173,2025-09-15,108,3,398.27,4,3,2,Potential Loyalists
101175,2025-11-11,51,1,39.47,4,1,1,Potential Loyalists
101176,2023-06-30,916,1,78.2,1,1,1,Lost
101177,2024-02-15,686,1,490.04,1,1,2,Lost
101179,2023-04-08,999,1,788.21,1,1,3,Lost
101182,2025-10-27,66,1,147.82,4,1,1,Potential Loyalists
101183,2025-11-21,41,3,432.73,5,3,2,Potential Loyalists
101186,2025-02-06,329,3,567.01,2,3,2,Others
101187,2025-08-30,124,2,760.0899999999999,4,2,3,Potential Loyalists
101188,2025-12-26,6,2,639.64,5,2,2,Potential Loyalists
101189,2024-11-18,409,3,1139.17,2,3,3,Others
101190,2024-11-08,419,2,2065.4900000000002,2,2,4,Lost
101191,2023-06-14,932,1,178.47,1,1,1,Lost
101192,2025-06-22,193,7,5679.9,3,5,5,Loyal
101193,2024-07-13,537,2,1123.44,1,2,3,Lost
101194,2025-12-05,27,3,2507.81,5,3,4,Potential Loyalists
101195,2025-12-23,9,4,1417.73,5,4,4,Champions
101196,2025-05-04,242,3,757.82,3,3,3,Others
101197,2025-11-16,46,15,8046.56,4,5,5,Champions
101198,2025-05-22,224,1,306.22,3,1,2,Others
101199,2025-12-04,28,4,5436.64,5,4,5,Champions
101200,2025-08-08,146,1,2773.5299999999997,3,1,5,Others
101201,2024-01-04,728,4,2493.64,1,4,4,At Risk
101203,2025-01-17,349,1,300.73,2,1,2,Lost
101204,2024-10-14,444,1,285.06,2,1,1,Lost
101205,2025-04-01,275,6,1776.28,3,5,4,Loyal
101206,2024-01-20,712,2,514.95,1,2,2,Lost
101207,2023-02-19,1047,1,494.5,1,1,2,Lost
101209,2025-12-28,4,3,1558.78,5,3,4,Potential Loyalists
101210,2025-08-30,124,2,3171.1400000000003,4,2,5,Potential Loyalists
101211,2024-04-07,634,1,1093.1699999999998,1,1,3,Lost
101212,2024-01-13,719,1,107.51,1,1,1,Lost
101213,2025-12-26,6,7,1551.57,5,5,4,Champions
101215,2025-09-09,114,4,1275.44,4,4,3,Loyal
101216,2025-01-08,358,3,744.21,2,3,3,Others
